CAD6022907.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_576	66.497	394	132	0	1	394	1	1182	4.05e-177	494
CAD6022907.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_317	30.469	128	83	3	14	137	31	408	6.30e-08	49.7
CAD6022907.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_697	29.008	131	80	3	14	137	37	411	2.67e-06	44.3
CAD6021960.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_48	37.218	266	140	7	1	246	1	777	4.83e-40	136
CAD6021960.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_429	37.931	29	18	0	205	233	169	255	0.84	25.8
CAD6021960.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_751	23.967	121	85	3	89	202	238	600	1.1	25.4
CAD6001269.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_697	57.986	695	274	7	11	700	34	2079	0.0	793
CAD6001269.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_317	36.478	159	95	2	7	165	16	474	6.05e-20	89.4
CAD6001269.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_317	26.423	246	144	8	264	496	487	1152	3.08e-14	71.2
CAD6001269.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_317	28.986	69	47	2	614	680	1219	1425	0.021	33.1
CAD6001269.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_576	32.117	137	79	6	12	145	40	417	8.35e-10	56.2
CAD6022903.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_572	50.216	231	115	0	1	231	1	693	9.97e-65	196
CAD6001447.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_790	59.556	225	91	0	49	273	178	852	4.45e-94	275
CAD6001447.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_601	66.667	9	3	0	245	253	1006	1032	8.4	23.1
CAD6001447.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_652	38.889	18	11	0	12	29	802	855	8.9	22.7
CAD6001426.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_793	43.128	211	111	3	2	204	13	642	4.99e-52	162
CAD6001426.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_635	24.528	53	40	0	136	188	58	216	0.49	26.2
CAD6001426.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_493	35.714	28	16	1	20	45	89	6	2.1	23.9
CAD6001433.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_792	34.921	189	109	6	25	200	85	648	1.02e-24	92.4
CAD6001433.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_437	35.135	37	24	0	129	165	109	219	3.2	23.5
CAD6001433.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_94	45.833	24	12	1	100	122	27	98	3.8	23.1
CAD6001507.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_781	50.279	179	88	1	1	179	1	534	8.00e-56	170
CAD6001507.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_198	35.714	56	27	2	86	141	1108	1248	2.3	23.9
CAD6001507.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_655	34.483	29	19	0	105	133	640	726	2.4	23.9
CAD6001527.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_779	42.767	159	88	2	19	175	55	528	5.23e-38	124
CAD6001527.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_542	29.851	67	39	3	90	149	37	234	0.49	25.8
CAD6001527.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_589	24.490	49	28	1	20	68	4270	4389	9.3	21.9
CAD6022605.1	Chlamydia_muridarum_str._Nigg_isolate_CM001:NZ_CP027217.1_176	26.351	148	108	1	2	149	10	450	1.08e-09	49.7
