CAD6022907.1	Chlamydia_avium_10DC88:NZ_CP006571.1_467	66.497	394	132	0	1	394	1	1182	2.19e-177	495
CAD6022907.1	Chlamydia_avium_10DC88:NZ_CP006571.1_25	29.167	144	88	4	1	137	1	411	1.62e-06	45.1
CAD6022907.1	Chlamydia_avium_10DC88:NZ_CP006571.1_272	30.282	142	76	4	3	138	1129	1503	5.31e-05	40.4
CAD6021960.1	Chlamydia_avium_10DC88:NZ_CP006571.1_824	33.099	284	165	7	1	262	1	843	4.67e-41	139
CAD6021960.1	Chlamydia_avium_10DC88:NZ_CP006571.1_494	33.898	59	27	3	115	162	94	267	1.0	25.4
CAD6001269.1	Chlamydia_avium_10DC88:NZ_CP006571.1_25	56.366	699	287	7	7	700	22	2079	0.0	776
CAD6001269.1	Chlamydia_avium_10DC88:NZ_CP006571.1_238	36.774	155	92	2	11	165	145	591	3.05e-20	90.1
CAD6001269.1	Chlamydia_avium_10DC88:NZ_CP006571.1_238	26.289	194	125	6	317	496	700	1269	4.00e-10	57.8
CAD6001269.1	Chlamydia_avium_10DC88:NZ_CP006571.1_467	32.117	137	79	6	12	145	40	417	8.60e-10	56.2
CAD6022903.1	Chlamydia_avium_10DC88:NZ_CP006571.1_463	46.983	232	123	0	1	232	1	696	3.82e-65	197
CAD6022903.1	Chlamydia_avium_10DC88:NZ_CP006571.1_671	47.368	19	10	0	10	28	208	152	7.0	22.3
CAD6001447.1	Chlamydia_avium_10DC88:NZ_CP006571.1_875	60.000	225	90	0	49	273	226	900	2.87e-95	278
CAD6001447.1	Chlamydia_avium_10DC88:NZ_CP006571.1_45	45.455	22	12	0	63	84	633	698	4.6	23.5
CAD6001447.1	Chlamydia_avium_10DC88:NZ_CP006571.1_182	37.143	35	18	1	198	228	445	549	9.1	22.7
CAD6001426.1	Chlamydia_avium_10DC88:NZ_CP006571.1_872	41.284	218	115	4	2	209	13	657	8.01e-53	164
CAD6001426.1	Chlamydia_avium_10DC88:NZ_CP006571.1_196	37.931	29	18	0	133	161	613	527	1.5	24.6
CAD6001426.1	Chlamydia_avium_10DC88:NZ_CP006571.1_80	31.429	35	24	0	102	136	670	774	1.8	24.6
CAD6001433.1	Chlamydia_avium_10DC88:NZ_CP006571.1_873	33.155	187	111	5	27	200	97	654	3.80e-24	90.9
CAD6001433.1	Chlamydia_avium_10DC88:NZ_CP006571.1_896	37.143	35	21	1	123	157	583	684	0.28	26.6
CAD6001433.1	Chlamydia_avium_10DC88:NZ_CP006571.1_794	36.667	30	19	0	6	35	613	702	0.37	26.6
CAD6001507.1	Chlamydia_avium_10DC88:NZ_CP006571.1_884	49.721	179	89	1	1	179	1	534	8.45e-56	169
CAD6001507.1	Chlamydia_avium_10DC88:NZ_CP006571.1_824	64.286	14	5	0	105	118	221	180	1.0	24.6
CAD6001507.1	Chlamydia_avium_10DC88:NZ_CP006571.1_762	27.778	36	26	0	135	170	227	120	3.3	23.1
CAD6001527.1	Chlamydia_avium_10DC88:NZ_CP006571.1_886	42.045	176	101	1	1	175	1	528	1.98e-36	120
CAD6001527.1	Chlamydia_avium_10DC88:NZ_CP006571.1_445	50.000	18	9	0	45	62	1717	1770	1.4	24.6
CAD6001527.1	Chlamydia_avium_10DC88:NZ_CP006571.1_396	35.000	20	13	0	103	122	1	60	3.1	22.3
CAD6022605.1	Chlamydia_avium_10DC88:NZ_CP006571.1_579	24.324	148	111	1	2	149	10	450	8.79e-08	44.3
CAD6022605.1	Chlamydia_avium_10DC88:NZ_CP006571.1_560	66.667	12	4	0	20	31	210	175	8.7	21.2
CAD6022902.1	Chlamydia_avium_10DC88:NZ_CP006571.1_922	20.408	98	71	4	69	162	1400	1116	0.77	25.0
CAD6022902.1	Chlamydia_avium_10DC88:NZ_CP006571.1_543	64.286	14	5	0	71	84	2431	2390	5.2	22.7
CAD6022902.1	Chlamydia_avium_10DC88:NZ_CP006571.1_430	48.276	29	10	1	50	73	1826	1740	6.4	22.3
CAD6022904.1	Chlamydia_avium_10DC88:NZ_CP006571.1_464	52.518	139	65	1	3	141	10	423	1.55e-45	140
CAD6022904.1	Chlamydia_avium_10DC88:NZ_CP006571.1_391	33.333	21	14	0	58	78	627	689	1.8	23.9
CAD6022904.1	Chlamydia_avium_10DC88:NZ_CP006571.1_830	23.333	30	23	0	43	72	538	449	2.6	23.1
CAD6022901.1	Chlamydia_avium_10DC88:NZ_CP006571.1_461	41.584	101	53	2	6	100	19	321	5.57e-12	54.3
CAD6022901.1	Chlamydia_avium_10DC88:NZ_CP006571.1_650	32.143	28	18	1	2	29	367	447	1.3	23.5
CAD6022901.1	Chlamydia_avium_10DC88:NZ_CP006571.1_294	48.000	25	12	1	8	32	82	153	2.4	21.9
CAD6001994.1	Chlamydia_avium_10DC88:NZ_CP006571.1_337	50.704	142	69	1	2	142	37	462	5.13e-50	152
CAD6001994.1	Chlamydia_avium_10DC88:NZ_CP006571.1_795	31.034	29	20	0	10	38	2446	2532	2.4	23.5
CAD6001994.1	Chlamydia_avium_10DC88:NZ_CP006571.1_122	28.571	21	15	0	47	67	490	552	2.8	23.1
CAD6001492.1	Chlamydia_avium_10DC88:NZ_CP006571.1_882	56.911	123	52	1	1	123	1	366	1.52e-49	149
CAD6001492.1	Chlamydia_avium_10DC88:NZ_CP006571.1_168	35.135	37	22	1	69	103	13	123	1.7	22.7
CAD6001492.1	Chlamydia_avium_10DC88:NZ_CP006571.1_490	39.394	33	18	1	29	61	772	864	3.4	22.3
CAD6001553.1	Chlamydia_avium_10DC88:NZ_CP006571.1_889	34.848	66	38	3	55	116	166	360	0.009	30.0
CAD6001553.1	Chlamydia_avium_10DC88:NZ_CP006571.1_910	34.211	38	25	0	81	118	40	153	9.2	20.8
CAD6001468.1	Chlamydia_avium_10DC88:NZ_CP006571.1_879	54.074	135	61	1	1	134	1	405	8.14e-49	149
CAD6001468.1	Chlamydia_avium_10DC88:NZ_CP006571.1_779	35.714	28	18	0	93	120	215	132	3.3	22.7
CAD6001468.1	Chlamydia_avium_10DC88:NZ_CP006571.1_32	40.000	15	9	0	55	69	115	71	3.7	22.7
CAD6001593.1	Chlamydia_avium_10DC88:NZ_CP006571.1_894	43.571	140	55	1	1	116	1	420	2.64e-31	104
CAD6001593.1	Chlamydia_avium_10DC88:NZ_CP006571.1_22	34.286	35	21	1	83	115	55	159	1.8	23.5
CAD6001593.1	Chlamydia_avium_10DC88:NZ_CP006571.1_922	46.667	15	8	0	40	54	967	1011	7.8	21.6
CAD6001535.1	Chlamydia_avium_10DC88:NZ_CP006571.1_887	38.710	93	57	0	25	117	91	369	3.68e-12	54.3
CAD6001535.1	Chlamydia_avium_10DC88:NZ_CP006571.1_908	48.276	29	15	0	34	62	139	225	0.38	25.0
CAD6001535.1	Chlamydia_avium_10DC88:NZ_CP006571.1_453	41.176	17	10	0	33	49	957	1007	2.9	22.7
CAD6006300.1	Chlamydia_avium_10DC88:NZ_CP006571.1_422	40.870	115	68	0	1	115	1	345	1.37e-32	106
CAD6006300.1	Chlamydia_avium_10DC88:NZ_CP006571.1_96	30.357	56	34	3	21	73	487	648	0.63	24.6
CAD6006300.1	Chlamydia_avium_10DC88:NZ_CP006571.1_345	38.095	21	13	0	11	31	211	273	2.5	22.7
CAD6012877.1	Chlamydia_avium_10DC88:NZ_CP006571.1_535	43.590	117	66	0	1	117	1	351	1.33e-24	86.3
CAD6012877.1	Chlamydia_avium_10DC88:NZ_CP006571.1_456	50.000	20	10	0	14	33	476	535	1.5	23.1
CAD6021964.1	Chlamydia_avium_10DC88:NZ_CP006571.1_825	41.139	158	92	1	70	227	1	471	1.31e-38	129
CAD6021964.1	Chlamydia_avium_10DC88:NZ_CP006571.1_384	34.146	41	27	0	114	154	259	137	0.58	26.2
CAD6021964.1	Chlamydia_avium_10DC88:NZ_CP006571.1_704	37.500	32	17	1	44	75	194	108	1.6	24.6
CAD6001465.1	Chlamydia_avium_10DC88:NZ_CP006571.1_878	55.825	206	91	0	1	206	1	618	1.09e-80	236
CAD6001465.1	Chlamydia_avium_10DC88:NZ_CP006571.1_832	33.929	56	37	0	159	214	604	771	0.007	32.0
CAD6001465.1	Chlamydia_avium_10DC88:NZ_CP006571.1_584	29.032	62	40	2	134	194	934	1110	1.5	25.0
CAD6001581.1	Chlamydia_avium_10DC88:NZ_CP006571.1_789	40.306	196	112	2	1	195	1	576	1.04e-45	146
CAD6001581.1	Chlamydia_avium_10DC88:NZ_CP006571.1_801	27.941	68	47	1	96	161	40	243	0.045	29.3
CAD6001581.1	Chlamydia_avium_10DC88:NZ_CP006571.1_59	28.261	46	29	1	72	113	690	553	2.0	24.3
CAD6001540.1	Chlamydia_avium_10DC88:NZ_CP006571.1_888	45.139	144	78	1	15	157	55	486	3.00e-41	132
CAD6001540.1	Chlamydia_avium_10DC88:NZ_CP006571.1_635	28.302	53	24	1	28	66	1919	1761	3.3	23.1
