CAD6022907.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4291	100.000	394	0	0	1	394	1	1182	0.0	685
CAD6022907.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3559	99.491	393	2	0	1	393	1	1179	0.0	681
CAD6022907.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4182	28.460	383	227	11	15	394	7	1023	5.58e-19	85.9
CAD6021960.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_158	100.000	283	0	0	1	283	1	849	0.0	523
CAD6021960.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4527	32.911	79	45	4	180	254	136	360	0.004	34.7
CAD6021960.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_258	32.258	31	21	0	246	276	19	111	2.3	26.6
CAD6001269.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3560	99.858	704	1	0	1	704	1	2112	0.0	1428
CAD6001269.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4650	25.195	512	286	13	7	481	55	1410	5.72e-37	142
CAD6001269.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3867	28.116	345	202	9	7	331	4	960	1.52e-24	105
CAD6001269.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3867	27.016	248	139	8	278	505	556	1233	1.76e-13	70.5
CAD6022903.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4295	100.000	234	0	0	1	234	1	702	6.90e-144	399
CAD6022903.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2794	36.585	41	25	1	39	79	202	321	7.4	24.6
CAD6001447.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3551	100.000	273	0	0	1	273	1	819	0.0	524
CAD6001447.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2595	38.889	36	21	1	199	233	408	301	0.44	28.9
CAD6001447.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3791	30.337	89	38	4	79	167	240	434	0.59	28.1
CAD6001426.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3554	100.000	209	0	0	1	209	1	627	2.56e-152	418
CAD6001426.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3314	33.333	33	22	0	140	172	679	581	1.4	26.9
CAD6001426.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2515	37.209	43	27	0	39	81	132	260	1.9	26.2
CAD6001433.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3553	99.502	201	1	0	1	201	1	603	2.61e-147	404
CAD6001433.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3933	28.571	70	48	2	119	187	796	1002	1.2	26.9
CAD6001433.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_883	56.522	23	10	0	2	24	61	129	2.9	25.4
CAD6001507.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3542	100.000	179	0	0	1	179	1	537	2.48e-116	324
CAD6001507.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3564	41.667	36	17	1	61	92	145	252	1.4	25.8
CAD6001507.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1345	37.037	27	17	0	151	177	325	405	3.7	25.0
CAD6001527.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3539	100.000	177	0	0	1	177	1	531	5.18e-117	326
CAD6001527.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3678	42.857	35	19	1	42	75	123	19	0.58	27.3
CAD6001527.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4625	39.130	23	14	0	47	69	377	309	3.3	25.0
CAD6022605.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4601	100.000	149	0	0	1	149	1	447	6.78e-82	235
CAD6022605.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3078	36.364	33	21	0	110	142	145	243	0.59	26.2
CAD6022902.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4296	100.000	165	0	0	1	165	1	495	1.42e-117	326
CAD6022902.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2908	50.000	24	12	0	112	135	27	98	0.38	26.2
CAD6022904.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4294	100.000	142	0	0	1	142	1	426	7.90e-92	259
CAD6022904.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1263	64.706	17	6	0	53	69	173	123	4.5	23.1
CAD6022901.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4297	100.000	100	0	0	1	100	1	300	1.57e-47	146
CAD6001994.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3473	100.000	142	0	0	1	142	1	426	1.07e-104	292
CAD6001994.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_4526	28.916	83	53	3	28	110	238	468	0.075	29.3
CAD6001994.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1082	27.778	54	38	1	69	122	179	21	0.52	26.6
CAD6001492.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3544	100.000	123	0	0	1	123	1	369	2.02e-87	247
CAD6001492.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3592	28.947	38	27	0	22	59	114	227	0.67	26.2
CAD6001492.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2755	25.758	66	47	2	2	66	595	789	2.7	24.6
CAD6001553.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3535	99.219	128	1	0	1	128	1	384	7.09e-53	161
CAD6001553.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1766	45.455	22	12	0	83	104	169	234	0.30	27.7
CAD6001553.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_2496	39.583	48	25	1	84	127	424	567	3.6	24.6
CAD6001468.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3547	100.000	136	0	0	1	136	1	408	1.17e-97	274
CAD6001468.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_940	43.333	30	17	0	95	124	1	90	1.3	25.8
CAD6001468.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_442	50.000	26	13	0	100	125	715	792	5.8	23.9
CAD6001593.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3528	100.000	127	0	0	1	127	1	381	6.55e-92	258
CAD6001593.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_1953	31.373	51	32	1	60	107	780	628	0.15	28.5
CAD6001535.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_3538	100.000	117	0	0	1	117	1	351	1.18e-61	181
CAD6001535.1	Sflexneri_5_8401:gi|110804074|ref|NC_008258.1|_637	34.615	26	17	0	22	47	565	642	0.35	26.9
