CAD6022907.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4333	100.000	394	0	0	1	394	1	1182	0.0	685
CAD6022907.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3656	99.746	393	1	0	1	393	1	1179	0.0	681
CAD6022907.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3953	28.721	383	226	11	15	394	7	1023	5.31e-20	89.0
CAD6021960.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_163	100.000	283	0	0	1	283	1	849	0.0	523
CAD6021960.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_870	32.258	31	21	0	246	276	19	111	1.9	26.9
CAD6001269.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3657	99.858	704	1	0	1	704	1	2112	0.0	1428
CAD6001269.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4792	25.963	493	306	12	7	481	28	1383	1.90e-37	144
CAD6001269.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4226	40.132	152	82	2	7	158	4	432	6.76e-24	103
CAD6001269.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4226	27.016	248	139	8	278	505	556	1233	1.95e-13	70.9
CAD6022903.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4337	100.000	234	0	0	1	234	1	702	7.95e-144	399
CAD6001447.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3648	100.000	273	0	0	1	273	1	819	0.0	524
CAD6001447.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2596	38.889	36	21	1	199	233	408	301	0.46	29.3
CAD6001447.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_598	30.882	68	43	2	57	120	744	947	3.9	26.2
CAD6001426.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3651	100.000	209	0	0	1	209	1	627	2.95e-152	418
CAD6001426.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3995	33.962	53	33	2	117	168	24	179	0.19	28.9
CAD6001426.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1773	23.214	56	39	1	7	62	188	343	1.2	26.6
CAD6001433.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3650	100.000	201	0	0	1	201	1	603	1.79e-148	407
CAD6001433.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4165	28.571	70	48	2	119	187	796	1002	1.6	26.9
CAD6001433.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_993	56.522	23	10	0	2	24	61	129	3.4	25.4
CAD6001507.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3639	100.000	179	0	0	1	179	1	537	2.86e-116	324
CAD6001507.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_209	46.154	26	14	0	148	173	781	858	3.6	25.4
CAD6001507.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1479	37.037	27	17	0	151	177	325	405	4.3	25.0
CAD6001527.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3636	100.000	177	0	0	1	177	1	531	5.96e-117	326
CAD6001527.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3772	43.182	44	23	2	34	75	150	19	0.32	28.5
CAD6001527.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4767	33.333	30	20	0	47	76	377	288	3.1	25.4
CAD6022605.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4552	100.000	149	0	0	1	149	1	447	7.81e-82	235
CAD6022605.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2825	36.364	33	21	0	110	142	145	243	0.70	26.2
CAD6022605.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2213	30.189	53	25	2	1	46	1720	1863	5.2	24.6
CAD6022902.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4338	100.000	165	0	0	1	165	1	495	1.64e-117	326
CAD6022902.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4711	30.303	33	23	0	4	36	204	302	0.43	27.7
CAD6022902.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4632	35.294	34	22	0	38	71	128	229	2.3	25.4
CAD6022904.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4336	100.000	142	0	0	1	142	1	426	9.11e-92	259
CAD6022904.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1596	39.130	23	14	0	32	54	1390	1322	1.9	25.8
CAD6022901.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4339	100.000	100	0	0	1	100	1	300	1.81e-47	146
CAD6022901.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2257	45.833	24	13	0	9	32	216	145	9.8	23.1
CAD6001994.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3567	100.000	142	0	0	1	142	1	426	1.23e-104	292
CAD6001994.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4557	28.916	83	53	3	28	110	238	468	0.086	29.3
CAD6001994.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1212	37.143	35	22	0	18	52	871	975	0.28	28.1
CAD6001492.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3641	100.000	123	0	0	1	123	1	369	2.33e-87	247
CAD6001492.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2583	31.250	32	22	0	31	62	421	326	2.9	24.6
CAD6001492.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2744	25.758	66	47	2	2	66	595	789	3.1	24.6
CAD6001553.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3632	99.219	128	1	0	1	128	1	384	8.17e-53	161
CAD6001553.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1840	45.455	22	12	0	83	104	169	234	0.34	27.7
CAD6001553.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2498	39.583	48	25	1	84	127	424	567	3.9	24.6
CAD6001468.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3644	100.000	136	0	0	1	136	1	408	1.35e-97	274
CAD6001468.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1049	43.333	30	17	0	95	124	1	90	1.5	25.8
CAD6001468.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3158	36.111	36	23	0	25	60	405	298	3.3	24.6
CAD6001593.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3625	100.000	127	0	0	1	127	1	381	7.55e-92	258
CAD6001593.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1587	31.373	51	32	1	60	107	780	628	0.11	29.3
CAD6001593.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4604	36.957	46	26	1	60	105	792	664	1.4	25.8
CAD6001535.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3635	100.000	117	0	0	1	117	1	351	1.36e-61	181
CAD6001535.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_801	34.615	26	17	0	22	47	565	642	0.39	26.9
CAD6001535.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3317	28.571	42	29	1	24	64	1755	1630	0.83	26.2
CAD6006300.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2833	100.000	115	0	0	1	115	1	345	6.34e-82	232
CAD6006300.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2749	30.000	60	36	2	13	66	2278	2457	0.48	26.9
CAD6006300.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2267	41.667	24	14	0	22	45	824	753	2.6	24.6
CAD6012877.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1941	100.000	118	0	0	1	118	1	354	3.99e-68	198
CAD6012877.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_178	32.558	43	26	1	62	101	55	183	0.48	26.9
CAD6012877.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1481	50.000	26	11	1	66	91	34	105	6.8	23.5
CAD6021964.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_162	100.000	241	0	0	1	241	1	723	0.0	498
CAD6021964.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3361	29.870	77	49	2	83	159	235	450	0.042	31.6
CAD6021964.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3441	28.750	80	52	2	83	162	235	459	1.6	26.6
CAD6001465.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3645	100.000	233	0	0	1	233	1	699	2.37e-159	438
CAD6001465.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3337	26.882	93	64	2	22	111	625	900	0.30	29.3
CAD6001465.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4745	50.000	18	9	0	161	178	1084	1137	1.8	26.9
CAD6001581.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3627	100.000	206	0	0	1	206	1	618	3.96e-153	420
CAD6001581.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4600	31.081	74	43	2	10	78	124	336	0.16	29.6
CAD6001581.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_284	38.462	39	24	0	161	199	736	852	0.50	28.1
CAD6001540.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3634	100.000	167	0	0	1	167	1	501	3.50e-120	333
CAD6001540.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3296	39.474	38	15	1	79	116	985	1074	1.6	26.2
CAD6001540.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1010	29.412	51	34	1	104	154	731	585	3.1	25.4
CAD6022602.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_4549	99.237	131	1	0	1	131	1	393	4.00e-88	249
CAD6022602.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2542	34.483	29	19	0	34	62	118	204	0.73	26.6
CAD6022602.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2768	36.111	36	22	1	9	44	276	380	0.83	26.2
CAD6001262.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3658	100.000	156	0	0	1	156	1	468	2.12e-113	315
CAD6001262.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3762	41.463	41	24	0	90	130	589	711	0.16	29.3
CAD6001262.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2497	53.846	26	11	1	94	118	130	207	1.1	26.6
CAD6001519.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3637	100.000	130	0	0	1	130	1	390	1.01e-93	263
CAD6001519.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_81	50.000	22	11	0	96	117	175	240	1.4	25.8
CAD6001519.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2335	27.059	85	45	3	16	83	568	822	9.5	23.5
CAD6002000.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3566	100.000	130	0	0	1	130	1	390	1.03e-92	261
CAD6002000.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2109	24.444	135	82	4	16	130	602	198	1.6	25.4
CAD6002000.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2846	42.857	21	12	0	22	42	22	84	1.7	25.0
CAD6001419.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3652	100.000	103	0	0	1	103	1	309	3.14e-72	207
CAD6001419.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3556	35.897	39	25	0	2	40	248	132	0.001	33.9
CAD6001419.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2671	39.024	41	25	0	30	70	284	162	1.3	25.0
CAD6001574.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3628	100.000	129	0	0	1	129	1	387	1.63e-93	263
CAD6001574.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_1521	32.609	46	22	2	14	56	289	408	1.3	25.8
CAD6001574.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2376	35.821	67	26	5	47	100	175	363	4.6	24.3
CAD6001255.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_3659	100.000	124	0	0	1	124	1	372	4.42e-89	251
CAD6001255.1	Ecoli_UMN026:gi|218703261|ref|NC_011751.1|_2586	44.828	29	15	1	70	98	529	612	1.7	25.4
