OG_name,CAI_mean,CAI_std
OG_1388,0.8570793963982486,0.0015647615720321263
OG_2453,0.8380331794466107,0.004358415429466108
OG_2978,0.8258717558531719,0.004463202230440134
OG_1457,0.8198363129557663,0.00301670673398489
OG_3485,0.8190946685599173,0.0069256913743878665
OG_2806,0.8025507574447934,0.00362967506812987
OG_2984,0.7996696204730314,0.00172673200303669
OG_789,0.7923891866875119,0.002814463795743761
OG_2980,0.7921912785870784,0.005162779245547052
OG_2767,0.7874503163817563,0.0035157316505496678
OG_3313,0.78713919399594,0.009038331924191203
OG_2569,0.785320084916175,0.006020368291604918
OG_198,0.7823225466853292,0.00685841717987777
OG_3565,0.7813672537982639,0.004402412596006734
OG_3805,0.780931431356164,0.0042360694465509935
OG_3496,0.7725305590537332,0.0022343575704720808
OG_781,0.7711186459487172,0.004210738430750351
OG_3749,0.7709457353545033,0.004674880536401397
OG_1922,0.7669495291157015,0.0018558191689830106
OG_3240,0.7664939984831318,0.012517818946785053
OG_862,0.7653982609340408,0.0037270700783329706
OG_1416,0.7622814064670229,0.01495631119775163
OG_2685,0.7604249341751732,0.001153918884452222
OG_4530,0.7594100774408633,0.016040635046292162
OG_3802,0.7585564511222211,0.004707363103839836
OG_2965,0.7537778445349028,0.0028733452179339285
OG_3499,0.7532884592411506,0.0016826627763251284
OG_3490,0.7501383240937649,0.007738317924576035
OG_3493,0.7455177214802072,0.0034645785294282615
OG_3484,0.7451083439662697,0.0007345761832253018
OG_39,0.7447189449972407,0.004324983040223129
OG_3509,0.7444965001599722,0.0031594113168587333
OG_636,0.7434592720526887,0.0034645680796434853
OG_3804,0.7390602428037888,0.0029783485566048963
OG_974,0.7353228738537081,0.0029230000803575156
OG_2247,0.7344184143953174,0.016574858990998646
OG_2981,0.7296233668732548,0.004973432266241142
OG_2807,0.7282474110656785,0.0036771331251954356
OG_387,0.7279320862141354,0.007029601363315346
OG_4193,0.7261036834903665,0.0016988684706386592
OG_11,0.7247954027789247,0.008793668525776632
OG_3052,0.7226418761929458,0.004326903436236575
OG_199,0.7226028375995158,0.0020596822789875446
OG_1415,0.7217510955194683,0.002977402516272959
OG_696,0.7212682101064858,0.004579233504581817
OG_346,0.7204374867715052,0.001150144191049902
OG_523,0.7183292739129338,0.0025978164752086014
OG_1950,0.7158188922237125,0.009701617063005012
OG_2750,0.7137298357227915,0.009981817628425212
OG_2268,0.712535129002167,0.00366267693904503
OG_2749,0.7118912981474337,0.0026171769072007626
OG_3491,0.710518439979121,0.016587369511009205
OG_2570,0.7091905576012238,0.0026822496309171708
OG_3827,0.7089849286338223,0.007998263109307574
OG_2271,0.7084584215988731,0.0044782192963493455
OG_2212,0.707569049836614,0.005387859911343769
OG_3482,0.7057226926125133,0.003761655519934709
OG_143,0.7036570027914942,0.005715555637558522
OG_3492,0.700707030983985,0.006036730608692416
OG_4373,0.6972534565111288,0.00023752545435690164
OG_2917,0.6931229881636394,0.0007287052141395361
OG_2976,0.6930979894715035,0.0008986050550803005
OG_145,0.6899887674433256,0.003671893048575726
OG_3475,0.6886409760493969,0.0033219766836162855
OG_1034,0.6876240758054446,0.0035865922872341536
OG_3507,0.6831773235764724,0.004292695926671055
OG_3030,0.6830422391046287,0.00677607837141139
OG_626,0.6826660773781021,0.01110758766280675
OG_3501,0.6824194608779042,0.0023629998298922332
OG_3128,0.6816022506663105,0.003536351777709418
